Date,SAT,RES,LAT,LON,L_MIR,L_TIR,ZEN,AZI
03-Mar-2024 07:30:01,VIIRS375,375,9959214.6898693,665612.694496605,2.11020716610942,9.01195877551203,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9951714.6898693,665987.694496605,1.75420195328412,8.03735800076742,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952089.6898693,665987.694496605,2.32752952817481,7.99676589160372,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952464.6898693,665987.694496605,3.13067904285097,7.96318921704251,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952839.6898693,665987.694496605,4.5432,7.98337248343703,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953214.6898693,665987.694496605,4.47755401085923,8.20625667825074,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953589.6898693,665987.694496605,3.0386910129212,9.57008322358777,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953964.6898693,665987.694496605,4.6593,10.5799675006584,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954339.6898693,665987.694496605,4.6593,11.2797927287595,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954714.6898693,665987.694496605,4.6593,22.4200440098315,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955089.6898693,665987.694496605,4.6593,21.0177031427604,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955464.6898693,665987.694496605,4.6593,22.9813,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955839.6898693,665987.694496605,4.6593,22.9813,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956214.6898693,665987.694496605,4.6593,21.9392288923437,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956589.6898693,665987.694496605,4.6593,14.2402657827809,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956964.6898693,665987.694496605,4.6593,8.90933623091626,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9957339.6898693,665987.694496605,2.08001632489107,8.00692689611392,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958089.6898693,665987.694496605,4.6593,14.9031179676362,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958464.6898693,665987.694496605,4.6593,13.3361090136405,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958839.6898693,665987.694496605,2.42665977653264,8.11904476803178,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9959214.6898693,665987.694496605,2.16224593479985,7.72646854458388,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9951339.6898693,666362.694496605,1.46831244198337,8.02034877152175,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9951714.6898693,666362.694496605,1.99220772070095,7.99236302160414,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952089.6898693,666362.694496605,2.54183834830669,7.97424601734216,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952464.6898693,666362.694496605,3.39802336482911,7.99144449155928,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952839.6898693,666362.694496605,4.09585719602073,8.19339334425581,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953214.6898693,666362.694496605,4.6593,11.2981424096896,7.61904516178494,-80.4643299339407
